timestamp,project_name,run_id,experiment_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,water_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,cpu_utilization_percent,gpu_utilization_percent,ram_utilization_percent,ram_used_gb,on_cloud,pue,wue
2026-04-14T02:33:28,Diabete_MLP_Optuna,043d2e51-6a44-460e-b879-85b276c20e68,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,7269.072552999947,0.00243017898847134,3.3431761352669463e-07,12.210128635594758,0.0,10.0,0.02385128773099067,0.0,0.01951456441610936,0.04336585214710004,0.0,France,FRA,île-de-france,,,Windows-11-10.0.26200-SP0,3.13.2,3.2.6,12,Intel(R) Core(TM) i7-8850H CPU @ 2.60GHz,0,,2.3494,48.8558,15.75900650024414,machine,2.7518714345345763,0,86.23026297481564,13.589146114215078,N,1.0,0.0
