timestamp,project_name,run_id,experiment_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,water_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,cpu_utilization_percent,gpu_utilization_percent,ram_utilization_percent,ram_used_gb,on_cloud,pue,wue
2026-04-13T14:55:09,diabetes_inference,2230a79e-ecae-46db-800b-17aeac8ed8c9,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,2.3383070999989286,3.451971812929053e-07,1.476269653772439e-07,2.0738654115,0.0,10.0,1.0583998626933306e-06,0.0,5.101545555549416e-06,6.159945418242746e-06,0.0,France,FRA,île-de-france,,,Windows-11-10.0.26200-SP0,3.14.2,3.2.6,4,AMD Ryzen 3 3250U with Radeon Graphics,0,,2.3488,48.8534,13.939495086669922,machine,0.0,0,0.0,0.0,N,1.0,0.0
2026-04-13T15:10:19,diabetes_inference,d1929363-b99f-4d7f-9115-8aeea965d691,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,2.136718200010364,2.935296257181347e-07,1.373740466649795e-07,1.586870556,0.0,10.0,7.175559327032256e-07,0.0,4.520396666703164e-06,5.23795259940639e-06,0.0,France,FRA,île-de-france,,,Windows-11-10.0.26200-SP0,3.14.2,3.2.6,4,AMD Ryzen 3 3250U with Radeon Graphics,0,,2.3488,48.8534,13.939495086669922,machine,0.0,0,0.0,0.0,N,1.0,0.0
2026-04-14T07:55:17,diabetes_inference,5f9b220a-118c-4598-9d57-e05c23df2a86,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,3.0242934999987483,8.243400122691306e-07,2.72572755345826e-07,10.985262,0.0,10.0,7.701027819065634e-06,0.0,7.009085000026971e-06,1.4710112819092606e-05,0.0,France,FRA,hauts-de-france,,,Windows-11-10.0.26200-SP0,3.14.2,3.2.6,4,AMD Ryzen 3 3250U with Radeon Graphics,0,,3.0542,50.6375,13.939495086669922,machine,0.0,0,84.0,11.712017059326172,N,1.0,0.0
2026-04-14T08:29:41,diabetes_inference,b62faa6b-d7f6-44ce-b69c-5fb78b6cd71a,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,3.51449080000748,9.578629421516905e-07,2.7254672060875845e-07,10.419579093750002,0.0,10.0,8.722599265015024e-06,0.0,8.370192222193711e-06,1.7092791487208735e-05,0.0,France,FRA,hauts-de-france,,,Windows-11-10.0.26200-SP0,3.14.2,3.2.6,4,AMD Ryzen 3 3250U with Radeon Graphics,0,,3.0542,50.6375,13.939495086669922,machine,0.0,0,84.2,11.740337371826172,N,1.0,0.0
2026-04-14T08:33:11,diabetes_inference,287f1d3f-e3eb-4332-8d29-b6699c2caeec,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,2.0889471999835223,3.029868869394154e-07,1.4504286510535324e-07,2.2584554745,0.0,10.0,9.96340844477791e-07,0.0,4.410373888822506e-06,5.406714733300297e-06,0.0,France,FRA,hauts-de-france,,,Windows-11-10.0.26200-SP0,3.14.2,3.2.6,4,AMD Ryzen 3 3250U with Radeon Graphics,0,,3.0542,50.6375,13.939495086669922,machine,0.0,0,0.0,0.0,N,1.0,0.0
2026-04-14T10:43:42,diabetes_inference,957df601-5342-4f03-9b12-e1daaf9b3232,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,2.2282340000092518,3.1287779767191543e-07,1.4041514386308456e-07,1.6379472255,0.0,10.0,7.85995774795703e-07,0.0,4.797219444460805e-06,5.583215219256507e-06,0.0,France,FRA,île-de-france,,,Windows-11-10.0.26200-SP0,3.14.2,3.2.6,4,AMD Ryzen 3 3250U with Radeon Graphics,0,,2.3488,48.8534,13.939495086669922,machine,0.0,0,0.0,0.0,N,1.0,0.0
