timestamp,project_name,run_id,experiment_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,water_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,cpu_utilization_percent,gpu_utilization_percent,ram_utilization_percent,ram_used_gb,on_cloud,pue,wue
2026-04-13T09:21:01,diabetes_inference_sprint3,395a1b08-73f0-42d9-bec5-d4de9d0ecf1c,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,2.2731846000024234,3.225350639947529e-07,1.418868771125799e-07,1.705915392,0.0,10.0,8.390405539111101e-07,0.0,4.9165058333326465e-06,5.755546387243757e-06,0.0,France,FRA,île-de-france,,,Windows-11-10.0.26200-SP0,3.14.2,3.2.6,4,AMD Ryzen 3 3250U with Radeon Graphics,0,,2.3488,48.8534,13.939495086669922,machine,0,0,0,0,N,1.0,0.0
