timestamp,project_name,run_id,experiment_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,water_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,cpu_utilization_percent,gpu_utilization_percent,ram_utilization_percent,ram_used_gb,on_cloud,pue,wue
2026-04-12T01:03:47,diabetes_inference_sprint3,2832d977-c924-4d2f-b116-cafb17760eda,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,2.501207699999213,3.7155571119296287e-07,1.4855052269073046e-07,1.942368,0.0,10.0,1.0790131026983882e-06,0.0,5.551292777009722e-06,6.630305879708111e-06,0.0,France,FRA,île-de-france,,,Windows-11-10.0.26200-SP0,3.14.2,3.2.6,4,AMD Ryzen 3 3250U with Radeon Graphics,0,,2.0176,48.7719,13.939495086669922,machine,0,0,0,0,N,1.0,0.0
